,hex_id,lat,lon,day_of_week,weekend_ratio,weekday_ratio,night_ratio,rush_hour_ratio,business_hours_ratio,morning_ratio,afternoon_ratio,evening_ratio,total_records,unique_devices,records_per_device,device_diversity,frequent_devices,very_frequent_devices,commercial_activity_score,residential_activity_score,nearest_city_dist,weighted_city_importance,weighted_elevation,nearest_uni_dist,weighted_uni_importance,nearest_tourist_spot_dist,weighted_tourist_importance,coast_distance,nearest_mountain_dist,weighted_mountain_influence
210,8866d33137fffff,-0.1364958327666472,-78.45493178812852,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,183229,4161,44.034847392453734,0.02270928728530964,1033,409,0.0,0.01135464364265482,0.05572175141377517,785061298104.5795,60196.39281599751,0.050977157865973455,27.023435562552528,0.08723616198245034,29.395225761732107,1.8772783974372942,0.17147181448797685,69650.06093838598
211,8866d3388bfffff,-0.21687484566676762,-78.49170164373474,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,690143,18663,36.97921020200396,0.027042221684491476,4633,1848,0.0,0.013521110842245738,0.06824860613427212,655138461076.887,50979.381883981354,0.032433908119938334,40.44907960493823,0.023654084971083025,71.14747897865062,1.8316035326670455,0.13908283939737648,77636.30053195948
212,8866d32a23fffff,-0.28903065413284307,-78.54360691529372,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1048576,12167,86.18196761732555,0.011603355407714844,2842,1192,0.0,0.005801677703857422,0.15257037896964476,329497127220.5982,28396.451376527755,0.11250866306762956,12.55920163835349,0.07429894367599899,27.73636425546465,1.7586602270556182,0.14236850823454014,77686.26243728615
213,8866d32a23fffff,-0.28890721462245106,-78.54346820174987,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,272362,6049,45.02595470325674,0.022209412473105646,1494,599,0.0,0.011104706236552823,0.15238470176233074,329818312806.66235,28418.804094103205,0.11234090663062704,12.576658159223772,0.07413175991292244,27.78259577803924,1.7588310702907646,0.14234341719832455,77692.98055112897
214,8866d3309bfffff,-0.165197673878641,-78.32319714489887,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40442,3139,12.883720930232558,0.0776173285198556,769,302,0.0,0.0388086642599278,0.1094528300179416,429115467695.5619,35883.70086019928,0.14701920156167766,9.908176097176826,0.19967968172759643,15.741559248456214,2.007607741109579,0.2997903140294685,64926.77815900072
215,888f2b99dbfffff,-2.2056024626745794,-79.89385818430439,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,735772,22789,32.286278467681775,0.030972910086276728,5221,2256,0.0,0.015486455043138364,0.10127947896615293,1205794475680.3127,10402.209387968407,0.025618913499791562,10.579787179791865,0.012279892939865578,94.59148678073882,0.06120432962896598,0.7858558332868149,20169.560746350126
216,8866d33ae5fffff,-0.14795665486530613,-78.50284734516462,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,367500,2542,144.5712037765539,0.006917006802721088,620,254,0.0,0.003458503401360544,0.08198468041977254,555237636400.1521,44178.9209319709,0.03761798044620892,32.645190970752516,0.0482195038852156,41.321190914137446,1.8288758950092148,0.12224298134762156,79232.22022256372
217,888f2b98a7fffff,-2.2279870791875416,-79.88767873038437,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,291018,8869,32.812943962115234,0.030475778130562372,2101,880,0.0,0.015237889065281186,0.11933129056854168,1030266937347.5215,10480.240040827235,0.0488372224909548,6.968466071930977,0.034182211774241765,41.48538420610401,0.07672785773588459,0.7861526127178325,20108.626373324943
218,888f2b99dbfffff,-2.2057643852427082,-79.89356930883358,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,390058,12605,30.944704482348275,0.032315706894872044,3029,1257,0.0,0.016157853447436022,0.10161036298372447,1202018443505.9092,10403.264362892362,0.02585853586434403,10.509872505954764,0.012351389363487644,94.2081133474296,0.0611420413499925,0.7856200325337541,20172.55154193977
219,8866d338cbfffff,-0.19275712331688202,-78.49001906436133,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,829116,32517,25.49792416274564,0.03921887890234901,7976,3195,0.0,0.019609439451174503,0.05979926741902262,737651509600.108,56705.42495449167,0.012133976851134593,81.15555573684061,0.032079630860243596,62.56236662242818,1.839206449598134,0.1347154308271738,77828.72093310315
220,8866d33ae5fffff,-0.14839286064886542,-78.50296083386495,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,219460,1548,141.77002583979328,0.0070536772076916065,371,151,0.0,0.0035268386038458032,0.08188037313503331,555873971725.8038,44221.54526753018,0.03719309719208778,32.8815897593918,0.04777430403975515,41.56935801417255,1.8287430973867873,0.1220506206480897,79303.54400674095
221,8866d14d6bfffff,0.3620281411769976,-78.12623887613411,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,357112,5285,67.57086092715232,0.014799278657676024,1245,522,0.0,0.007399639328838012,0.020135314297017898,129381781033.60547,114203.02403304637,0.6459029353495708,2.5926925618113454,0.49111294311291304,5.81491197611145,2.281698097091376,0.36006216443425676,39827.58154523854
222,8866d32263fffff,-0.2005387003414821,-78.39154005602539,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62668,697,89.91104734576757,0.011122103785025851,169,68,0.0,0.0055610518925129256,0.04141616526765635,1031069874917.5656,77128.19304296786,0.07870121155170481,17.44585475647645,0.12513794205939902,21.37721893591222,1.9313341180514243,0.23329660100416863,67717.3568612909
223,8866d338cbfffff,-0.19273527253576148,-78.49008742489836,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,303329,14871,20.397350548046532,0.049025975096347534,3556,1455,0.0,0.024512987548173767,0.05986501901357871,736917498062.2598,56654.69836850145,0.012066284178018452,81.24766926738322,0.03201088771269913,62.64576795245114,1.8391416759945,0.13464442425239562,77843.45415511541
224,888f28648dfffff,-2.0399851008053207,-79.8498112799391,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24959,2150,11.608837209302326,0.08614127168556432,531,213,0.0,0.04307063584278216,0.17214886469473523,725410614399.4105,10201.768912181822,0.1501869768458677,3.711274889403322,0.14453710887280136,12.305918338132058,0.08110235484079016,0.7151233754460232,21797.100917149844
225,888f2b9b01fffff,-2.1082480164188646,-79.93421871330213,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,300508,21899,13.722453080049318,0.07287326793296685,4994,2115,0.0,0.036436633966483424,0.0637456675925257,1884159062394.8518,10075.147781737347,0.07644535852789935,6.114625771574511,0.09340000920714163,18.165309051973153,0.09461830782978756,0.8058747577206854,20155.876663035546
226,8866d14d6bfffff,0.36159710176747145,-78.12637295712929,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,175901,2952,59.58705962059621,0.016782167241800785,701,294,0.0,0.008391083620900392,0.019800755871980987,129740909991.64551,115900.38795039144,0.6454664111904342,2.5942664705078946,0.4907033964759107,5.8185227992304664,2.2814568682753498,0.3597060401617805,39853.811128901296
227,8866d338d5fffff,-0.20820556892814068,-78.48861351016923,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,642575,23576,27.25547166610112,0.036689880558689644,5653,2348,0.0,0.018344940279344822,0.06196599288071519,714507952913.9052,55090.09309013675,0.025319348878270285,51.52444097785645,0.029157666722546827,65.27412352780028,1.837511580458376,0.13942948781548464,77325.77784887682
228,888f2b9a47fffff,-2.0879156040677964,-79.87254092345937,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,230100,6721,34.23597678916828,0.0292090395480226,1620,667,0.0,0.0146045197740113,0.12546085542253538,981018343075.8247,10197.912578266587,0.0974944460854526,4.738660050102953,0.09415100073974302,17.109054558051476,0.07329062528393769,0.7420874519466715,21180.996169737205
